0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.9792140024407807,0.9592022217066676,0.9426070856225621,0.9145838592947904,0.8858874021711687,0.8571909451322695,0.8360851638432099,0.8212572580815687,0.7925608014880474,0.7819069256035842,0.7566271143195884,0.7279306572414379,0.6992342001178145,0.6705377429941937,0.6418412859587921,0.6213414122408407,0.6059075989185843,0.5772111423250621,0.5667087433333764,0.541277455146111,0.512580998064462,0.4838845409408403,0.45518808387551335,0.43046368790350975,0.4192543967455302,0.39055794015200895,0.37795169544595897,0.3546242530628323,0.32592779601110866,0.2972313388874861,0.2685348817638644,0.23983842470203598,0.21526550563330282,0.2039047375825458,0.17520828098902452,0.16320794384359072,0.13927459388935493,0.11057813683413276,0.08188167971051108,0.05456534561432491,0.040090885980133883,0.0172515359046157,2.6427304788967376e-10,0.0,0.0,0.0,2.7049118500599434e-10,0.017251535514035687,0.021459227368707978,0.01848018153560016,3.8397285351265964e-10,0.0,0.0,0.0,1.5079049120458876e-10,0.0123201210800854,0.02122359653118444,0.010435075292419604,1.0726264321192502e-10,0.0,0.0,0.0,0.0013464616733145363,0.0189514430233233,0.021459227368708866,0.015618951208502097,2.269633370133306e-10,0.0,0.0,0.0,3.078000077039178e-10,0.017655473920814124,0.019523689061149874,0.0036354458440515103,0.0,0.0,0.0,5.440892181240997e-11,0.008146091121681742,0.020651350854402395,0.041824455188264054,0.0705209122275523,0.09921736935117398,0.12722376491152687,0.14376840864984874,0.16026255967745584,0.163090128755365,0.163090128755365,0.163090128755365,0.16309012868230166,0.1541361608675409,0.14223680901372937,0.14247243975759094,0.15507868376137335,0.1630901287040647,0.163090128755365,0.163090128755365,0.16309012884280794,0.17115206612156708,0.18454935610269896,0.18838677138235038,0.21129344406584227,0.2121518132605491,0.19474880113899484,0.1931330472103001,0.19313304744037296,0.20888664491025644,0.23722965581082178,0.26592611293444435,0.29462257005806514,0.3233190271816886,0.35201548430531027,0.38071194142893194,0.4094083985525545,0.4381048556761762,0.466801312799797,0.49549776992342043,0.5241942270470412,0.5528906841706638,0.5802911721039443,0.5950180931569191,0.6133299667999177,0.6137339054550353,0.6025582765846833,0.5923251706108834,0.6021543380725829,0.6023563072594564,0.5922746782106909,0.5864848942244896,0.5722124041712489,0.5533956070766335,0.5306909031249187,0.5161154591699217,0.506437768337114,0.5064377682760988,0.5094336450091506,0.5329462257005799,0.5616426828242016,0.5903391399478242,0.6182277199088944,0.6289152571587477,0.6425818394485043,0.6437768240343349,0.643776824034334,0.6437768240343349,0.643776824062317,0.6507784230706477,0.6641420514469871,0.6595304213705271,0.6437768242644069,0.6437768240343349,0.6437768240343349,0.6437768240343349,0.6437768243390254,0.6613986364315814,0.6652360514030429,0.6618867286867234,0.6437768243841075,0.6437768239892527,0.6403770091521697,0.632971471630186,0.6160228898624531,0.5999326771141504,0.5898510474458991,0.5648405284343836,0.5361440713624503,0.5074476142388287,0.478751157115207,0.4500546999915853,0.4220651351986504,0.40557098390638036,0.39983169208408054,0.37818732635110575,0.349490869309097,0.32079441218547533,0.29209795506185365,0.2634014979382311,0.2347050408146094,0.20686695294826318,0.1931330473937365,0.1931330472103001,0.1931330472103001,0.1931330474279367,0.20834806003573103,0.21842968972535814,0.24379365484450233,0.27249011156860625,0.2830093413261565,0.30842379874639203,0.3371202558276529,0.3658167129267902,0.39200538563040865,0.4030968610387031,0.41216864452775415,0.43768408655017055,0.466380543633762,0.4950770007573846,0.5237734578810054,0.5524699150046279,0.579954556775002,0.5949339391278397,0.6006732309501386,0.6243372886334484,0.6530337456871154,0.6817302028107379,0.7104266599343596,0.7391231170579813,0.7678195740844433,0.7867710173428932,0.803753260838227,0.8154169825354067,0.8396869478069258,0.8683834048640904,0.8970798619877138,0.9257763191113346,0.954472776167723,0.9786080953107739,0.9888916940691281,0.9999999998771907,1.0,1.0,1.0,0.9993267689651395,0.9812168646508637,0.9785407726312911,0.9837078181530456,0.9999999997574918,1.0,1.0,0.9999999998414362,0.9873432636006889,0.9785407726239068,0.9785407725729947,0.9817554492082623,0.9999999996377911,1.0,1.0,0.9983169230074616,0.9809644031395841,0.9785407725547293,0.9790120341190143,0.9905074476014146,0.9999999999145004,1.0,1.0,0.9999999996844275,0.9822603722308232,0.9785407726312911,0.9820079107195419,0.9999999996611093,1.0,1.0,1.0,0.9999999998041273,0.9857275104803573
