0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.9821425565565143,0.970260035309817,0.9441218547471335,0.9157620129596902,0.8874021711688975,0.859042329378104,0.8306824875873113,0.802322645796516,0.7739628040057225,0.7456029622149289,0.7172431204241372,0.6888832786333419,0.6605234368425492,0.6321635950575875,0.6066481528631167,0.5966338466725203,0.5870234788786384,0.5616426828178342,0.5332828410334098,0.5049229992426172,0.47656315745182276,0.44820331566102833,0.4208533198938609,0.40533535304805923,0.39966338462212025,0.37768240341980075,0.3493225616426825,0.32096271985189073,0.2926028780610972,0.26424303627030277,0.23588319447950923,0.20807876800940317,0.19119750907469513,0.18552554064875704,0.16536228223647065,0.1370024404611634,0.10864259867036985,0.0802827568795772,0.051922915095286015,0.026575780567899443,0.01676344352638548,4.4783732278119714e-11,0.0,0.0,2.1184831666687387e-11,0.010839013709902368,0.021257258233119636,0.012454767296215863,2.7622348852673895e-11,0.0,0.0,0.0,0.0,1.3945289367711666e-11,0.009021290925299574,0.020802827531990253,0.014272490080817768,3.4861891151649615e-11,0.0,0.0,0.0,5.3097082286512887e-11,0.01758815109067502,0.019658335395814852,0.004443322430744523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9040768961531285e-11,0.01030042918113061,0.02112261211520572,0.020415719910634067,0.007472860405082216,7.777778421313997e-12,0.0,0.0,0.0,0.002962214976624189,0.019288058528228902,0.01795842795826008,5.899725152858082e-11,0.0,0.0,0.0,0.0,5.0952131402937084e-11,0.017453504957006594,0.01979298152948239,0.00498190695951628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6894929899535782e-11,0.009761844652359741,0.020987966041875694,0.0431709164487204,0.0715307582260376,0.09989060001683114,0.12825044180762557,0.15661028358990503,0.18145249511603634,0.18944710932307007,0.20107716910051643,0.22713119582965735,0.25549103761676406,0.2838508794075576,0.31221072119835114,0.3405705629891447,0.3689304047799382,0.39729024657073264,0.4256500883615244,0.45400993012791524,0.4707228814400546,0.48927038628319064,0.5176302280568894,0.5459900698476821,0.5743499116219839,0.5935033240398084,0.5991752924657447,0.6168139358307343,0.6266262728694327,0.6517714381963176,0.6801312799798032,0.7047883530669132,0.7173777665534455,0.7290078262698847,0.7222250273172124,0.7060001682988837,0.6861903559586473,0.6584532525677114,0.641773962799447,0.6225700580516653,0.5942102162753526,0.5658503744845582,0.5374905326937647,0.5091306909042457,0.4824707565735995,0.46902297396187187,0.44567870068660387,0.4353782715738541,0.46099469831393947,0.4893545400993018,0.5177143818900962,0.5460742236808889,0.5744340654551241,0.5935201548066509,0.5991921232325872,0.6168812589607207,0.6449549776992347,0.6733148194900282,0.7016746612808227,0.7300345030716162,0.7583943448531585,0.7830514179454964,0.7936548010193594,0.8133299671721614,0.8296558108451784,0.8572750988807547,0.8856349406715474,0.9139947824623418,0.9423546242511911,0.9688462509147513,0.9817891105203307,0.999999999936982,1.0,1.0,0.9999999999970512,0.9937389547846553,0.9798872338913256,0.9785744340828373,0.9884877556291363,0.9999999999761338,1.0,1.0,1.0,0.9999999999359099,0.9817217874742799,0.9810317260392329,0.9983169232792095,1.0,1.0,1.0,1.0,0.999999999965139,0.985727509919184,0.9785407725492865,0.9805772953291214,0.9964992004946067,1.0,1.0,1.0,0.9985862155435958,0.9810990490991616,0.9785407725492865,0.9836404948701949,0.9999999999568265,1.0,1.0,1.0,0.9999999999552172,0.9832365564736172,0.9785407725492865,0.9812000336998157,0.9989901539401727,1.0,1.0,1.0,0.9999999999844462,0.9905747706781227,0.9790961878528783,0.9793654801212854,0.9916519397356662,0.9999999999887379,1.0,1.0,1.0,0.9979129848826309,0.9809307414314068,0.9785407725492865,0.9843137255311589,0.9999999999595071,1.0,1.0,0.9999999999745262,0.9880838172325577,0.9785407725492865,0.9799882184919788,0.9941428931812322,0.9999999999986597,1.0,1.0,1.0,0.9954220314370641,0.9803080030607125,0.9785407725492865,0.9868046789767249,0.9999999999694298,1.0,1.0,0.9999999999646025,0.9855928638587246
